,Product,Instant_Liking,q1_1_personal_opinion_of_this_Deodorant,q2_all_words,q3_1_strength_of_the_Deodorant,q4_1_artificial_chemical,q4_2_attractive,q4_3_bold,q4_4_boring,q4_5_casual,q4_6_cheap,q4_7_clean,q4_8_easy_to_wear,q4_9_elegant,typ
2443,Deodorant J,0,6,1,3,5,3,3,5,4,4,5,4,5,4.0
2444,Deodorant J,0,7,0,3,4,4,4,1,4,1,5,5,1,4.0
2445,Deodorant J,0,7,1,3,1,5,3,2,4,3,3,4,3,4.0
2446,Deodorant J,0,7,1,4,4,2,3,2,2,5,3,5,4,4.0
2447,Deodorant J,0,6,2,5,1,5,4,2,4,1,4,2,1,4.0
2448,Deodorant J,0,6,2,3,1,5,4,3,3,3,3,1,4,4.0
2449,Deodorant J,0,7,1,3,5,2,4,2,4,2,4,4,5,4.0
2450,Deodorant J,1,4,1,4,1,5,3,3,5,2,4,1,2,4.0
2451,Deodorant J,0,7,0,3,2,5,2,1,4,5,4,3,1,4.0
2452,Deodorant J,1,4,0,4,3,5,2,5,4,5,5,5,2,4.0
2453,Deodorant J,1,4,1,3,1,5,5,4,5,5,4,4,1,4.0
2454,Deodorant J,1,3,2,4,1,4,3,2,1,4,4,5,2,4.0
2455,Deodorant J,1,3,1,3,3,3,5,3,4,4,4,5,5,4.0
2456,Deodorant J,1,3,1,3,2,4,4,5,4,3,5,2,2,4.0
2457,Deodorant J,1,4,2,4,2,5,4,1,2,2,4,1,1,4.0
2458,Deodorant J,0,6,0,3,4,5,5,1,4,1,5,5,1,4.0
2459,Deodorant J,0,6,3,4,3,3,4,1,5,5,3,5,1,4.0
2460,Deodorant J,0,6,1,3,3,5,5,4,5,4,5,3,2,4.0
2461,Deodorant J,1,2,3,3,2,1,5,1,5,1,1,3,2,4.0
2462,Deodorant J,1,2,2,3,3,4,3,2,3,1,3,5,5,4.0
2463,Deodorant J,1,4,4,5,1,2,3,2,5,1,3,3,3,4.0
2464,Deodorant J,1,4,1,4,1,4,4,2,4,1,3,1,4,4.0
2465,Deodorant J,0,7,2,4,1,5,3,5,5,2,5,4,3,4.0
2466,Deodorant J,0,6,2,4,1,3,2,1,1,1,4,4,4,4.0
2467,Deodorant J,0,5,1,3,1,1,4,1,1,1,3,2,4,4.0
2468,Deodorant J,1,4,2,5,2,4,4,1,3,2,4,3,3,4.0
2469,Deodorant J,1,2,1,3,2,5,2,1,4,1,4,1,5,4.0
2470,Deodorant J,0,7,0,3,1,3,4,2,1,4,4,2,4,4.0
2471,Deodorant J,0,7,3,3,5,2,3,1,2,3,3,4,3,4.0
2472,Deodorant J,0,5,2,4,2,5,5,3,1,2,2,2,3,4.0
2473,Deodorant J,0,6,1,4,1,5,4,1,3,3,4,4,5,4.0
2474,Deodorant J,0,6,1,2,1,4,3,1,4,2,5,5,5,4.0
2475,Deodorant J,0,6,0,3,4,1,4,3,2,5,4,2,5,4.0
2476,Deodorant J,1,4,2,3,2,1,3,2,4,3,4,1,4,4.0
2477,Deodorant J,0,6,1,3,1,4,5,2,4,3,4,3,1,4.0
2478,Deodorant J,0,5,0,3,3,3,4,1,3,2,2,5,4,4.0
2479,Deodorant J,0,6,0,4,2,5,5,3,4,1,5,4,5,4.0
2480,Deodorant J,0,6,1,3,5,5,5,1,4,1,5,4,3,4.0
2481,Deodorant J,0,6,1,3,3,1,4,1,4,3,3,4,3,4.0
2482,Deodorant J,0,5,0,3,2,3,1,1,4,1,4,5,5,4.0
2483,Deodorant J,1,4,1,4,1,4,4,1,3,4,5,5,3,4.0
2484,Deodorant J,0,7,0,3,5,3,5,1,5,2,4,4,3,4.0
2485,Deodorant J,0,7,0,4,2,5,3,3,4,5,3,5,4,4.0
2486,Deodorant J,0,5,1,4,3,3,4,3,5,2,1,1,3,4.0
2487,Deodorant J,0,5,1,3,2,5,5,1,5,1,5,5,5,4.0
2488,Deodorant J,0,7,1,3,1,1,5,1,1,1,4,5,3,4.0
2489,Deodorant J,1,4,1,3,2,5,3,3,3,3,2,4,1,4.0
2490,Deodorant J,0,7,4,3,1,5,3,1,5,3,4,1,5,4.0
2491,Deodorant J,1,4,3,4,1,2,3,2,5,1,4,3,1,4.0
2492,Deodorant J,1,4,1,5,2,5,4,1,3,2,4,4,3,4.0
2493,Deodorant J,0,5,3,3,1,2,3,2,2,1,2,5,3,4.0
2494,Deodorant J,1,3,1,3,2,3,4,1,4,5,4,5,5,4.0
2495,Deodorant J,0,6,1,3,4,5,4,5,3,3,3,5,5,4.0
2496,Deodorant J,0,5,0,3,1,4,1,5,2,1,5,4,5,4.0
2497,Deodorant J,1,4,2,3,3,5,4,1,3,1,3,1,5,4.0
2498,Deodorant J,0,5,2,4,2,3,4,1,2,5,3,5,3,4.0
2499,Deodorant J,0,7,3,3,2,4,5,2,2,4,3,3,4,4.0
